<method=1>,,,
"The longer you leave them, the more dangerous they'll get.",你放置它们越久，它们就会变得越危险。,tremors_longerleave,Dialog_Chamber1_Tremors
"Memorize what these look like, strike them down, wherever you see them.",记住这些东西的样子，一见到就要把它们干掉。,tremors_memorize,Dialog_Chamber1_Tremors
"Well done, you're getting the hang of this!",干得不错，你真是越来越上手了！,tremors_wellDone,Dialog_Chamber1_Tremors
This shrine will make you faster.. but only for a while. True skill comes from within.,这座神坛能让你变快……但只能持续一段时间。真正的技能源自内在。,blastoff_haste_tip,Dialog_Chamber1_BlastOff
You must be very careful when I am volatile. Narrow spaces can prove deadly.,当我变得易爆时你得非常小心。狭窄的空间会变得非常致命。,blastoff_bomb_tip,Dialog_Chamber1_BlastOff
"These barriers block your path, but enemies and - spirits - have no trouble crossing them.",这些屏障挡住了你的路，但敌人和——精神体——能无障碍穿过它们。,blastoff_playerbarriers,Dialog_Chamber1_BlastOff
A Cleaver is coming. Keep your wits about you!,屠夫要来了。保持警惕！,blastoff_cleaver_warning,Dialog_Chamber1_BlastOff
Remember to always keep an eye on your surroundings!,别忘了要时刻关注周围的环境！,blastoff_surroundings,Dialog_Chamber1_BlastOff
These Acid Imps are honorless cowards.,这些酸液魔精是卑鄙的胆小鬼。,slowdeath_imp_flavor,Dialog_Chamber1_SlowDeath
The spit from the Acid Imps is so strong it can knock one off balance.,酸液魔精的唾液非常强力以至于它能打破人的平衡。,slowdeath_imp_warning,Dialog_Chamber1_SlowDeath
"Try your best to dodge the spit from the Acid Imps, or you will regret it.",尽可能躲开酸液魔精的唾液，不然你会后悔的。,slowdeath_imp_tip,Dialog_Chamber1_SlowDeath
"Against Acid Imps, you will hone your reflexes or die.",在对抗酸液魔精时，你要是不磨练反应就会死。,slowdeath_imp_anothertip,Dialog_Chamber1_SlowDeath
The Mist will cripple even the greatest warriors.,即使是最强的战士遇到雾气也会变成跛子。,slowdeath_mist_warning,Dialog_Chamber1_SlowDeath
Letting the Mist get out of hand is unwise.,让雾气脱离控制是不明智的。,slowdeath_mist_tip,Dialog_Chamber1_SlowDeath
"Prepare yourselves for the final push, remember all you've been taught!",准备好面对最后的攻势，别忘了之前教给你的那些！,wrathhoof_finalpush,Dialog_Chamber1_WrathHoof
Maintaining your focus is important.,保持精力集中非常重要。,wrathhoof_stomp1_tip,Dialog_Chamber1_WrathHoof
Try to keep calm when he does that.,在他做那件事时要保持不动。,wrathhoof_stomp2_tip,Dialog_Chamber1_WrathHoof
Stand still to maintain your balance.,站着别动，保持你的平衡。,wrathhoof_stomp3_tip,Dialog_Chamber1_WrathHoof
"I’ve been wishing to defeat you for decades, you damnable beast!",我几十年前就想打败你了，你头可恶的野兽！,wrathhoof_flavor,Dialog_Chamber1_WrathHoof
"Remember, staying calm is the key!",别忘了，保持不动是关键！,wrathhoof_stomp_warning,Dialog_Chamber1_WrathHoof
Remember that brute force is not always the answer.,别忘了暴力不总是答案。,wrathhoof_flavor_bruteforce,Dialog_Chamber1_WrathHoof
Don’t let him catch you.,别让他抓住你。,wrathhoof_charge_tip,Dialog_Chamber1_WrathHoof
Beware of his minions as well.,也要注意他的手下。,wrathhoof_swarmer_warning,Dialog_Chamber1_WrathHoof
Swarmers!,是蜂拥者！,wrathhoof_swarmers,Dialog_Chamber1_WrathHoof
This time you will go down!,这次你会倒下！,wrathhoof_godown,Dialog_Chamber1_WrathHoof
"Contain your rage Wrathhoof, this is not what our master wishes.",收回你的怒气，怒蹄，这不是我们主人希望的。,wrathhoof_containrage,Dialog_Chamber1_WrathHoof
"After countless fights I remain unbeaten, what hope have you?",历经无数战斗，我自岿然不败，你又有何希望呢？,wrathhoof_WH_Countless_fights,Dialog_Chamber1_WrathHoof
Your shiny bauble won't save you from my wrath!,你那闪亮的小装饰是无法从我的愤怒中拯救你的！,wrathhoof_WH_Shinybauble,Dialog_Chamber1_WrathHoof
Pathetic!,可悲啊！,wrathhoof_WH_Pathetic1,Dialog_Chamber1_WrathHoof
Pathetic!,可悲啊！,wrathhoof_WH_Pathetic2,Dialog_Chamber1_WrathHoof
Squashed like a bug!,像虫子一样被踩死吧！,wrathhoof_WH_Squashedbug,Dialog_Chamber1_WrathHoof
Ready to take the bull by the horns?!,准备好庖丁解牛了吗？！,wrathhoof_WH_Bullbyhorns,Dialog_Chamber1_WrathHoof
Bah! It is the only answer!,呸！这就是唯一的答案！,wrathhoof_WH_StrengthAnswer,Dialog_Chamber1_WrathHoof
Let us see if you can even get to me!,就让我见识下你能不能来到我跟前！,wrathhoof_WH_gettome,Dialog_Chamber1_WrathHoof
"Cease! By the rules of the arena I declare the gladiators to be victorious. <t>*</t>Grant them your blessing Wrathhoof, and then prepare for the next group!",住手！根据角斗场的规则，我宣布角斗士胜出。<t>5.5</t>把你的祝福献给他们，怒蹄，然后为下一组作准备！,wrathhoof_Orb_Ceasefight,Dialog_Chamber1_WrathHoof
Impossible! I will not be bested by tribesmen scum! <t>*</t>I will not accept this judgement!,不可能！我是不会被部落人渣战胜的！<t>6.1</t>我是不会接受这次裁决的！,wrathhoof_WH_enrage,Dialog_Chamber1_WrathHoof
"I command you to stop, Guardian! Have you no honor?!",我命令你停下，守护者！你难道没有荣耀感吗？！,wrathhoof_Orb_Honor,Dialog_Chamber1_WrathHoof
I don’t give a damn about your precious honor. I’ll squash these weaklings!  I'll show them -,我才不在乎你那珍贵的荣耀。我要踩死这些弱小的人！我要让他们见识下——,wrathhoof_WH_NoHonor,Dialog_Chamber1_WrathHoof
You must fight! Fight for your lives!,你必须战斗了！为了活下去！,wrathhoof_Orb_fightforlives,Dialog_Chamber1_WrathHoof
What.. what have we done?,什么……我们做了什么？,wrathhoof_Orb_Whathavewedone,Dialog_Chamber1_WrathHoof
"Killing a Guardian is unthinkable! <t>*</t>The Master will surely have us all put to death - you, your tribe... even me. <t>*</t>Justice matters not to him.. *we* do not matter.",杀死守护者的后果是不堪设想的！<t>3.1</t>主人肯定会杀死我们所有人——你，你的族人……甚至是我。 <t>8.8</t>正义对他而言毫无所谓……*我们*对他而言也毫无所谓。,wrathhoof_Orb_Weregonnadie,Dialog_Chamber1_WrathHoof
We must move quickly. We must prove that we are valuable - profitable <t>*</t> - before someone finds out what we've done.,我们得赶紧走。我们必须证明自己是有用的——有价值的。<t>6</t>趁别人还没发现前。,wrathhoof_Orb_quickly,Dialog_Chamber1_WrathHoof
"Come, The Master will be expecting us in the Hall.",过来，主人会在大厅中等我们的。,wrathhoof_Orb_Tothehall,Dialog_Chamber1_WrathHoof
"You return - alive? <t>4</t>I will not lie, tribesmen - nobody has passed with Wrathhoof's blessing in... some time, now. Perhaps you might even prove profitable.",你活着——回来了？<t>4</t>我不会骗人，部落人——没人能够带着怒蹄的祝福通过试炼的……也许你能证明自己是有价值的。,hot_themaster_youreturn,Dialog_Chamber1_TheMaster
"Your Tribe on the other hand, has been nothing but a waste of space. <t>*</t>Disappoint me, and I might have to .. replace them.",从另一方面说，你的部落除了浪费空间外就没什么用了。<t>5.8</t>他们让我失望至极，我可能得……换掉他们。,hot_themaster_wasteofspace,Dialog_Chamber1_TheMaster
This Chamber has broken more Gladiators than I care to count. In body and in spirit.,死在这间房里的角斗士已经多到我数不清了。不管是身体还是精神。,orb_chamber2_Intro,Dialog_Chamber2_HoT
"The Guardian of this chamber calls himself Slarth – though he was not born to such a name. <t>*</t>He was once like you, you know – but now...",这间房里的守护者称自己为斯拉思——虽然他不是一出生就叫这个名字。<t>7.9</t>他以前跟你一样，你懂的——不过现在……,orb_chamber2_Trial1Victory1,Dialog_Chamber2_HoT
"... now, he's not.",……现在，他已非角斗士。,orb_chamber2_Trial1Victory2,Dialog_Chamber2_HoT
We must watch our tongues in here. Slarth is always listening.,我们在这说话得小心。斯拉思一直在监听我们。,orb_chamber2_Trial3Victory,Dialog_Chamber2_HoT
We must not linger here. It's only a matter of time before the Master finds out what we've done.,我们不能在这逗留了。在主人发现我们的事前只有一点时间。,orb_chamber2_Trial5Victory,Dialog_Chamber2_HoT
"The Chamber is complete, the exit is open.<t>*</t> Of course, if you want to add insult to injury, one puzzle still remains. <t>*</t> I believe it's one of.. his favorites.",这间房完成了，出口已经打开。<t>4.6</t>当然，如果你想在伤口上来把盐的话，这里还留有道谜题。 <t>5.8</t>我相信那是……他最喜欢的一个。,orb_chamber2_Trial6Victory,Dialog_Chamber2_HoT
"I suppose it's only right that you know.  <t>*</t> Slarth was... an old pupil of mine. I mentored him like I mentor you now. <t>*</t> I led him through the trials. I saw him fight, I saw him live. Now I've seen him die.",我想你有权利知道这件事。 <t>3.1</t>斯拉思是……我过去的弟子。就像我现在指导你一样我过去也指导过他。 <t>7.9</t>我引导他通过试炼。看着他战斗，看着他存活。现在看着他死亡。,orb_chamber2_SlarthDefeated,Dialog_Chamber2_HoT
You must press on. The next chamber awaits - and time is not on our side.,你必须前进。下间房正在等你——且时间不站在我们这一边。,orb_chamber2_NextChamber,Dialog_Chamber2_HoT
Balfus... it's been a while.,巴尔福斯……好一阵子没见了。,Slarth_chamber2_ItsBeenAWhile,Dialog_Chamber2_HoT
And who is it you bring with you? Did you finally manage to sneak someone past Wrath Hoof? You must tell us all about it.,以及你把谁带来了？你终于成功让人偷偷溜过怒蹄了？你得把这件事告诉我们大家。,Slarth_chamber2_AndWhoDoYouBring,Dialog_Chamber2_HoT
We'll see you all soon... Try not to die before then..,我们很快就会再见的……在此之前你就努力别死吧……,Slarth_chamber2_SeeYouSoon,Dialog_Chamber2_HoT
"You're awfully quiet, Balfus... Are you keeping something from us?",你太安静了，巴尔福斯……你是不是隐瞒了我们什么？,Slarth_chamber2_AwfullyQuiet,Dialog_Chamber2_HoT
"It isn’t like you to keep a secret, Balfus. This is ... most puzzling.",保守秘密可不像你的行为，巴尔福斯。这……着实令人费解。,Slarth_chamber2_NotLikeYou,Dialog_Chamber2_HoT
"We now know what you did, Balfus. You and your filthy charge. Come to our chambers. We need to... talk.",我们现在都知道你做了什么，巴尔福斯。你和你的臭弟子。来我们房间。我们需要……谈谈。,Slarth_chamber2_KnowWhatYouDid,Dialog_Chamber2_HoT
"You Killed a Chamber Guardian? Balfus, we must admit... we didn't think you'd have that in you. <t>*</t> Tell us... did you do it for your charge? For vengeance? <t>*</t> Or maybe... for satisfaction?",你杀了房间守护者？巴尔福斯，我们得承认……我们都不知道你有那样的能力。<t>8.2</t>告诉我们……你这样做是为了你的弟子吗？ 为了复仇？<t>5.9</t>又或是……为了自我满足？,Slarth_chamber2_KilledGuardian,Dialog_Chamber2_HoT
It matters not. We're going to tell the master – and then we're going to watch you die. Perhaps he'll feed you to all Graw?,无所谓了。我们要告诉主人——然后我们要看着你死。也许他会把你喂给所有葛洛？,Slarth_chamber2_MattersNot,Dialog_Chamber2_HoT
"Oh, that would be... delightful. But first, old friend... We're going to teach you your place.",哦，那一定会……非常愉悦。但首先，老伙计……我们得让你明白自己的处境。,Slarth_chamber2_Delightful,Dialog_Chamber2_HoT
"In this trial you are bound to me, so keep close.",这项试炼你我是联系在一起的，所以贴紧点吧。,orb_chamber2_BoundToMe,Dialog_Chamber2_Flavor
It has been a while since I've seen this barren mountainside.,已经好一阵子没来看这里的贫瘠山坡了。,orb_chamber2_Barrens,Dialog_Chamber2_Flavor
"These shrines can move, but not by physical strength. <t>*</t> A more.. spiritual touch is needed.",这些神坛是能够移动的，但用的不是物理上的力量。<t>4.7</t>而是需要更多的……精神接触。,orb_chamber2_ShrineMove,Dialog_Chamber2_Flavor
"These creatures are very unstable, you better keep a safe distance.",这些怪物很不稳定，你最好与它们保持安全距离。,orb_chamber2_UnstableCreatures,Dialog_Chamber2_Flavor
"Send me on my way with the moving shrine, you can always call upon me.",把我送到移动神坛那吧，你随时都能召唤我。,orb_chamber2_SendMeOnMyWay,Dialog_Chamber2_Flavor
The energy from these powerful crystals will incinerate your kin only.,这些强力水晶发出来的能量只会烧死你们。,orb_chamber2_PowerCrystal,Dialog_Chamber2_Flavor
That shrine I've actually never seen before.. <t>*</t> Must be a new addition for this season.,老实说我之前从没见过那种神坛……<t>4.2</t>一定是这个季度新添加的。,orb_chamber2_Tesla_intro_joke,Dialog_Chamber2_Flavor
Remember to always keep an eye on your surroundings!,别忘了要时刻留意周围的情况！,orb_chamber2_surroundings,Dialog_Chamber2_Flavor
"That's more like it, we're a team now!",我们现在真是越来越像个团队了！,orb_chamber2_teamnow,Dialog_Chamber2_Flavor
"That's it, keep moving. I think you're starting to get this.",没错，继续前进。我看你是越来越懂了。,orb_chamber2_keepmoving,Dialog_Chamber2_Flavor
Keep working together!,保持合作！,orb_chamber2_worktogether,Dialog_Chamber2_Flavor
We're nearing Slarth's own chambers. <t>*</t> You're doing great. Don't give in.,我们快到斯拉思的房间了。<t>2.3</t>你做得很好。不要认输。,orb_chamber2_NearingBoss,Dialog_Chamber2_Flavor
Slarths challenges have never been known to be fair - nor predictable. <t>*</t> Play along. But be careful.,斯拉思的挑战从来都没有过公平——且无法预测。 <t>5.7</t>暂时附和他吧。不过要小心。,orb_chamber2_SlarthsChallenges,Dialog_Chamber2_Flavor
A Gladiator needs brains as well as brawn. At least Slarth hasn't forgotten that.,角斗士需要体力，也需要智力。至少斯拉思没有忘记这一点。,orb_chamber2_BrainsAndBrawn,Dialog_Chamber2_Flavor
When Slarth closes a door.. <t>*</t> You'll just have to find a window.,当斯拉思关闭一扇门时……<t>2.4</t>你必须找到另一扇窗户。,orb_chamber2_Window,Dialog_Chamber2_Flavor
One misstep here might be your last.,这里走错一步便会万劫不复。,orb_chamber2_Misstep,Dialog_Chamber2_Flavor
"Very impressive! I already knew the solution of course, but to the best of my knowledge you're the first Gladiators to solve it.<t>*</t> Slarth will not be happy to hear this.",太厉害了！虽然我早已知道答案，但据我所知，你是第一个解决这问题的角斗士。<t>9.7</t>斯拉思听到这事肯定没好脸色。,orb_chamber2_IknewOfcourse,Dialog_Chamber2_Flavor
What manner of foul sorcery is this?!,这是什么邪术？！,orb_chamber2_Foulsorcery,Dialog_Chamber2_Flavor
By the Ancestors! Slarth has really outdone himself this time.,以先祖之名！斯拉思这次真的超越自己了。,orb_chamber2_Ancestors,Dialog_Chamber2_Flavor
"This shrine will be most helpful.<t>*</t> After we've powered it up, it will strike down all enemies who venture too near.",这座神坛会很有帮助。<t>2.8</t>我们启动它后，它就会把所有靠近的敌人都打倒。,orb_chamber2_TeslaShrineHelpful,Dialog_Chamber2_Flavor
"This seems a simple task.  <t>*</t>But stay on your guard. With Slarth, nothing is ever as simple as it seems.",这任务看似简单。<t>2.2</t>但你还是要保持警惕。有斯拉思在，没什么事是简单的。,orb_chamber2_SimpleTask,Dialog_Chamber2_Flavor
"Touch the banner to claim victory, ignore all else!",快碰那旗帜来宣告胜利，其它的都别管了！,orb_chamber2_TouchBanner,Dialog_Chamber2_Flavor
Well done! That one even had me stumped!,做得好！就连我都被那东西给难住了！,orb_chamber2_MeStumped,Dialog_Chamber2_Flavor
"These statues are beyond your powers! Run, run as fast as you can!",这些雕像的力量远在你之上！快跑，尽全力跑！,orb_chamber2_StatuesRun,Dialog_Chamber2_Flavor
Careful!,当心！,orb_chamber2_Careful1,Dialog_Chamber2_Flavor
Watch out!,注意！,orb_chamber2_WatchOut,Dialog_Chamber2_Flavor
"I knew Slarth, since he was a Gladiator himself. Not unlike you... <t>*</t>Too much has changed since then.",我知道斯拉思，因为他自己就是个角斗士。和你没有区别……<t>6.3</t>那之后有太多事改变了。,orb_chamber2_KnewSlarth,Dialog_Chamber2_Flavor
I have failed you as a trainer Slarth .. forgive me,身为你的教练我辜负了你，斯拉思……原谅我。,Slarth_chamber2_FailedYou,Dialog_Chamber2_Slarth
Power is no replacement for Honor!,力量无法取代荣耀！,Slarth_chamber2_PowerHonor,Dialog_Chamber2_Slarth
Watch yourselves!,当心你自己！,Slarth_chamber2_WatchYourselves,Dialog_Chamber2_Slarth
Stay clear!,绕开！,Slarth_chamber2_StayClear,Dialog_Chamber2_Slarth
Get to safety!,到安全的地方去！,Slarth_chamber2_Safety,Dialog_Chamber2_Slarth
Move away from me!,离开我！,Slarth_chamber2_MoveAway,Dialog_Chamber2_Slarth
Stay away when he uses his curses on me!,在他对我使用诅咒时离远点！,Slarth_chamber2_StayAway,Dialog_Chamber2_Slarth
Leave me and run!,别管我，快跑！,Slarth_chamber2_LeaveMe,Dialog_Chamber2_Slarth
"I know all your tricks, I taught them!",我知道你所有的诡计，是我教他们的！,Slarth_chamber2_YourTricks,Dialog_Chamber2_Slarth
"You have always been weak, Balfus!",你一直都那么弱，巴尔福斯！,Slarth_chamber2_AlwaysWeak,Dialog_Chamber2_Slarth
"Power beats Honour, old friend.",力量胜过荣耀，老朋友。,Slarth_chamber2_PowerBeatsHonor,Dialog_Chamber2_Slarth
Is murder your notion of honour now? Truly you have changed.,杀人就是你现在的荣耀吗？你真的变了。,Slarth_chamber2_MurderHonour,Dialog_Chamber2_Slarth
Stone to life.. A simple spell for the likes of me.,活石术……对我来说是个简单的法术。,Slarth_chamber2_StoneToLife,Dialog_Chamber2_Slarth
Rise statue! Defend your master!,起来吧，雕像！保护你的主人！,Slarth_chamber2_RiseStatue,Dialog_Chamber2_Slarth
"No, hehehehe. You know nothing.",不，呵呵呵呵。你什么都不懂。,Slarth_chamber2_YouKnowNothing,Dialog_Chamber2_Slarth
"The next chamber was once a lush forest. But like it's Guardian it has.. changed.<t>*</t> Now it is but a bloated, corrupted shadow of it's former self.",下间房曾是郁郁葱葱的森林。不过就像它的守护者一样，那里……也变了。<t>9.8</t>现在那里只有以前残留下来的浮肿且腐败的影子。,orb_chamber3_Intro,Dialog_Chamber3_HoT
We must fight our way to his chamber and stem the corruption at its source.,我们必须去他的房间，从源头上阻止腐化。,orb_chamber3_2StemCorruption,Dialog_Chamber3_HoT
"That monster was Graw. If you must fall in battle, do not fall here.  <t>*</t>Too many of your kin already have. Too many have added to his bulk -  <t>*</t> and to his ego.",那头怪物就是葛洛。如果你非得战死，请不要死在这里。<t>9</t>你的族人已经有太多死在这里了。有太多人变成了他的体重——<t>6.7</t>以及他的自负。,orb_chamber3_1FallInBattle,Dialog_Chamber3_HoT
"You've fought back the corruption, but the source remains. Graw grows hungrier by the minute.",你击退了腐败，但它的源头依然存在。葛洛每过一分钟都会变得更饥饿。,orb_chamber3_Trial4Victory,Dialog_Chamber3_HoT
You are wise in preparing yourself. This next fight will be a true test of your skill and our bond.,你知道做准备真是非常明智。下场战斗会是测试你技能和我们羁绊的真正试炼。,orb_chamber3_Trial5Victory,Dialog_Chamber3_HoT
Balfus! How good of you to come visit.,巴尔福斯！你能来真是太好了。,graw_chamber3_1Visit,Dialog_Chamber3_HoT
Too few make it past Slarth these days... I am positively famished for a good fight! <t>*</t> Please - tell me this group is bigger than the last ones you brought me!,这些日子很少有人能够通过斯拉思……我非常渴望来一场精彩的战斗！<t>10.8</t>拜托你——告诉我你带来的这批人比上一次的要大！,graw_chamber3_1Famished,Dialog_Chamber3_HoT
"Must you struggle so? Your death is inevitable, and my children hunger. <t>*</t> Why must you make this so hard on us all?",你非得这么挣扎吗？你的死已是无法避免，而且我的孩子还饿着肚子呢。<t>9.4</t>你为什么要弄得我们大家都那么不容易呢？,graw_chamber3_2Struggle,Dialog_Chamber3_HoT
"Yes... Come to me! I promise you, little tribesmen... it'll be a feast.",没错……来我这里！我向你保证，小部落人……这会是一场盛宴。,graw_chamber3_2Feast,Dialog_Chamber3_HoT
This healing shrine is infested! Even the shrines are no longer safe here!,这座治愈神坛被感染了！在这里连神坛都不再安全！,orb_infestation_InfestedShrineIntro,Dialog_Chamber3_Infestation
"These infested shrines will lash out as I cleanse them, stay clear!",这些受感染的神坛会在我们净化时攻击我们，躲开！,orb_infestation_InfestedShrineStayClear,Dialog_Chamber3_Infestation
"Now get close to it! Once cleansed, the shrine will let loose one last healing burst!",现在靠近它吧！神坛一旦被净化，它就会爆发出最后的治疗波！,orb_infestation_InfestedShrineHealHint,Dialog_Chamber3_Infestation
Three more to go!,还剩三个！,orb_infestation_3toGo,Dialog_Chamber3_Infestation
"One left, don't lose your focus!",还剩一个，别走神！,orb_infestation_1Left,Dialog_Chamber3_Infestation
The corruption of this chamber must be kept in check!,必须控制住这间房的腐化！,orb_infestation_InCheck,Dialog_Chamber3_Infestation
Graws corruption is not only of the flesh.. This was once a beautiful forest.,葛洛的腐化不止作用于肉体……这里曾经是片美丽的森林。,orb_infestation_GrawsCorruption,Dialog_Chamber3_Infestation
Getting rid of these Infested Shrines prevent any further corruption.,清掉受感染的神坛以防止进一步腐化。,orb_infestation_PreventCorruption,Dialog_Chamber3_Infestation
Use their own charge against them!  <t>*</t>There are thicker things in here than their heads.,反过来利用它们的冲刺来对付它们！<t>2.8</t>这里有比它们头更硬的东西。,orb_slowride_ChargeHint,Dialog_Chamber3_SlowRide
"These Blood Carriers can mend the wounds of their wicked kin, take them out fast!",这些血包携带者能治疗它们邪恶眷属的伤口，要快点处理掉它们！,orb_slowride_BloodCarrier,Dialog_Chamber3_SlowRide
Graw’s infestation has even created a deadly Blood Mist! Run for your lives!,葛洛的腐化侵袭甚至创造出了致命的血雾！不想死就快跑！,orb_wallofdecay_BloodMist,Dialog_Chamber3_WallOfDecay
"Keep moving, even the air cannot be trusted in here!",继续前进，在这里连空气都不能相信。,orb_wallofdecay_KeepMoving,Dialog_Chamber3_WallOfDecay
"Kill this foe quickly, he blocks our way!",快消灭这个敌人，他挡住了我们的路！,orb_wallofdecay_PriorityTarget,Dialog_Chamber3_WallOfDecay
The infested shrine is Graw's favorite creation.  <t>*</t>How he merged it with a creature I'd rather not know.,受感染的神坛是葛洛最得意的作品。<t>4.3</t>至于他是怎么把它和怪物合在一起的，我情愿不知。,orb_overgrowth_BloodCarrier,Dialog_Chamber3_Overgrowth
"This trial smells foul beyond all sense. I feel a great corruption, yet I see nothing!",这项试炼的恶臭已超过了其它所有感知。我能感觉到一股巨大的腐败，虽然我还没看到任何东西！,orb_overgrowth_HiddenCorruption,Dialog_Chamber3_Overgrowth
"Make sure to keep the infestation at bay, or you'll drown under their sheer numbers!",一定要持续压制住腐化的侵袭，不然你会被它庞大的数量给淹没的！,orb_overgrowth_StayInfestation,Dialog_Chamber3_Overgrowth
Make good use of the infested shrines dying healing burst!,利用好受感染神坛在临死前爆发出的治疗波！,orb_overgrowth_infestedHealHint,Dialog_Chamber3_Overgrowth
This obstacle will require patience and precisison to overcome!,这次的阻碍需要耐心与细致来解决！,orb_threechoices_LeftRoom,Dialog_Chamber3_ThreeChoices
"Graw - being the greedy bastard he is, couldn’t decide which death traps he wanted, so he used them all.",葛洛——那个贪心的混蛋不知道要用哪个死亡陷阱，所以他把所有陷阱都用上了。,orb_threechoices_ThreeChoices,Dialog_Chamber3_ThreeChoices
"Be careful, if the Acid Imps unbalance you at the wrong moment, the beam will catch you!",当心，你要是在错误的时机被酸液魔精打乱了平衡，就会被光束给击中！,orb_threechoices_ImpBeam,Dialog_Chamber3_ThreeChoices
There are sinister Warlocks in these parts.,这片区域有邪恶的术士。,orb_threechoices_Warlocks,Dialog_Chamber3_ThreeChoices
"By the Ancestors, he's.. massive!",以先祖之名，他……也太大了！,orb_graw_1HesMassive,Dialog_Chamber3_Graw
"Fight, fight like you've never fought before!",战斗吧，就像你之前从未战斗过一样！,orb_graw_1Fight,Dialog_Chamber3_Graw
He's.. stuck!,他被……卡住了！,orb_graw_1HesStuck,Dialog_Chamber3_Graw
His gluttony knows no bounds.,他饿得无厌。,orb_graw_2HisGluttony,Dialog_Chamber3_Graw
You are but a symptom of this systems sickness!,你就是这系统疾病里的病症！,orb_graw_2Sickness,Dialog_Chamber3_Graw
Eat this!,尝尝这个！,orb_graw_2EatThis,Dialog_Chamber3_Graw
By my power I shall cleanse this place.,我要用我的力量净化此地。,orb_graw_2Cleanse,Dialog_Chamber3_Graw
We will prevail!,我们会战胜的！,orb_graw_2Prevail,Dialog_Chamber3_Graw
This used to be such a beautiful glade ..,这里曾是美丽的林中空地……,orb_graw_2OnceBeautiful,Dialog_Chamber3_Graw
"Yes! Run and fight and flee and hide!  <t>*</t>I'll catch your little tribelings in the end, Balfus... I always do!",哇，哈哈，哈哈！<t>3.2</t>没错！跑吧，打吧，逃吧，躲吧！<t>6.3</t>到最后我都会抓住你的小部落人的，巴尔福斯……我从没失过手！,graw_graw_2Run,Dialog_Chamber3_Graw
"Stop struggling food, you'll get stringy!",别挣扎了，食物，你会变柴的！,graw_graw_2StopStruggling,Dialog_Chamber3_Graw
Get In My Belly!,到我肚子里来！,graw_graw_2MyBelly,Dialog_Chamber3_Graw
My ever-living minions will take care of you.,我那永生的随从会好好关照你的。,graw_graw_2MyMinions,Dialog_Chamber3_Graw
We .. Regrow!,我们……重新生长！,graw_graw_2Regrow,Dialog_Chamber3_Graw
My infestation is inevitable.,我的腐化侵袭是无法被阻止的。,graw_graw_2Infestation,Dialog_Chamber3_Graw
Come little ones. Help your papa Graw.,过来，小家伙。来帮帮你的爸爸葛洛。,graw_graw_2PapaGraw,Dialog_Chamber3_Graw
Embrace my infestation!,拥抱我的腐化侵袭！,graw_graw_2Embrace,Dialog_Chamber3_Graw
I shall feast this day!,今天我将大开吃戒！,graw_graw_2Feast,Dialog_Chamber3_Graw
Let us play .. hide and slay!,让我们来玩……躲杀杀！,graw_graw_2HideAndSlay,Dialog_Chamber3_Graw
Your corpse will feed my .. progress.,你的尸体将填饱我的……肚子。,graw_graw_2Progress,Dialog_Chamber3_Graw
Where is the honor? Where is the glory?  <t>*</t>He was never a worthy gladiator – much less a guardian. <t>*</t> But the new master cares not for tradition. It needs to end.,荣耀在哪？荣誉又在哪？<t>4.8</t>他从来都不是个值得敬佩的角斗士——比角斗士差远了。<t>4.2</t>但新主人并不在意传统。必须结束这种状况。,orb_graw_3NoHonor,Dialog_Chamber3_Graw
"Moon Gore - If you'll stand by my side, we could tear this down – stone by wretched stone! <t>*</t>Come... The road ahead is shortening – but the hardest fights have yet to come. For now, the next chamber awaits.",月血人——如果你站在我这边，我们就能把这东西给拆掉——逐块石头逐块石头地！<t>11</t>过来……虽然前方的路已越来越短——但最艰难的战斗即将到来。<t>7.4</t>而现在，下间房正等着你。,orb_graw_3StandBy,Dialog_Chamber3_Graw
"What has become of this place?! <t>*</t> Graw was never a worthy Gladiator, much less a Guardian!<t>*</t> The new Master cares not for Tradition. Profits? Hah! <t>5</t> This needs to end! <t>*</t> Come... The road ahead is shortening – but the hardest fights have yet to come. For now, the next chamber awaits.",这地方都成什么样了？！<t>3.1</t>葛洛从来都不是个值得敬佩的角斗士，比角斗士差多了！<t>5.4</t>新主人并不在意传统。利益？哈！<t>6.1</t>必须结束这种状况！<t>3.6</t>过来……虽然前方的路已越来越短——但最艰难的战斗即将到来。<t>7.2</t>而现在，下间房正等着你。,orb_graw_3WhatHasBecome,Dialog_Chamber3_Graw
Did you honestly think I wouldn't find out?,你真以为我会发现不了吗？,themaster_chamber4_1FindOut,Dialog_Chamber4_HoT
DID YOU?!,真以为吗？！,themaster_chamber4_1DidYou,Dialog_Chamber4_HoT
Do you know how much you’ve cost me?!,你知道你让我付出了多少代价吗？,themaster_chamber4_1CostMe,Dialog_Chamber4_HoT
"This costly debacle ends here. <t>4</t>I have instructed Mordar to end your pitiful lives – <t>5</t> yes Balfus, that includes you.  <t>6</t>You may consider yourself... fired.",这种代价高昂的败北就到此为止吧。<t>4</t>我已经下令让魔达来结束你们那卑微的生命了——<t>5</t>没错，巴尔福斯，包括你。<t>6</t>你可以认为自己已经……被炒了。,themaster_chamber4_1Fired,Dialog_Chamber4_HoT
Mordar! End their lives! Let loose your experiments!,魔达！去结束他们的生命！把你的实验体放出来！,themaster_chamber4_1LetLoose,Dialog_Chamber4_HoT
